,precio,ventas,titulo,total_opiniones,etiqueta_opiniones,etiqueta_precio,etiqueta_ventas,moto,samsung,tcl,xiaomi,iphone,lg,sony,nokia,huawei,blackberry,otros
2932,164989,2,"iPhone XR Dual SIM 128 GB Blanco 3 GB RAM,iPhone XR Dual SIM 128 GB Blanco 3 GB RAM",62,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2933,159989,3,"iPhone XR Dual SIM 64 GB Blanco 3 GB RAM,iPhone XR Dual SIM 64 GB Blanco 3 GB RAM",62,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2934,159989,3,"iPhone XR Dual SIM 64 GB Blanco 3 GB RAM,iPhone XR Dual SIM 64 GB Blanco 3 GB RAM",62,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2935,157289,4,"iPhone XR Dual SIM 128 GB Negro 3 GB RAM,iPhone XR Dual SIM 128 GB Negro 3 GB RAM",62,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2936,159989,5,"iPhone XR Dual SIM 64 GB Negro 3 GB RAM,iPhone XR Dual SIM 64 GB Negro 3 GB RAM",62,1.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2937,159989,3,"iPhone XR Dual SIM 64 GB Blanco 3 GB RAM,iPhone XR Dual SIM 64 GB Blanco 3 GB RAM",62,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2938,129989,1,"iPhone 8 128 GB Plata 2 GB RAM,iPhone 8 128 GB Plata 2 GB RAM",170,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2939,249999,2,"iPhone 8 256 GB Plata 2 GB RAM,iPhone 8 256 GB Plata 2 GB RAM",170,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2940,249999,2,"iPhone 8 256 GB Plata 2 GB RAM,iPhone 8 256 GB Plata 2 GB RAM",170,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2941,129989,1,"iPhone 8 128 GB Plata 2 GB RAM,iPhone 8 128 GB Plata 2 GB RAM",170,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2942,129989,1,"iPhone 8 128 GB Plata 2 GB RAM,iPhone 8 128 GB Plata 2 GB RAM",170,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2943,129989,1,"iPhone 8 128 GB Plata 2 GB RAM,iPhone 8 128 GB Plata 2 GB RAM",170,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2944,249999,2,"iPhone 8 256 GB Plata 2 GB RAM,iPhone 8 256 GB Plata 2 GB RAM",170,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2945,129989,1,"iPhone 8 128 GB Plata 2 GB RAM,iPhone 8 128 GB Plata 2 GB RAM",170,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2946,249999,2,"iPhone 8 256 GB Plata 2 GB RAM,iPhone 8 256 GB Plata 2 GB RAM",170,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2947,249999,2,"iPhone 8 256 GB Plata 2 GB RAM,iPhone 8 256 GB Plata 2 GB RAM",170,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2948,249999,2,"iPhone 8 256 GB Plata 2 GB RAM,iPhone 8 256 GB Plata 2 GB RAM",170,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2949,249999,2,"iPhone 8 256 GB Plata 2 GB RAM,iPhone 8 256 GB Plata 2 GB RAM",170,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2950,129989,1,"iPhone 8 128 GB Plata 2 GB RAM,iPhone 8 128 GB Plata 2 GB RAM",170,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2951,167695,3,"iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2952,193745,8,"iPhone 11 Dual SIM 256 GB Negro 4 GB RAM,iPhone 11 Dual SIM 256 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2953,176895,8,"iPhone 11 Dual SIM 128 GB Negro 4 GB RAM,iPhone 11 Dual SIM 128 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2954,319999,2,"iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM,iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2955,176895,3,"iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM,iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2956,176895,8,"iPhone 11 Dual SIM 128 GB Negro 4 GB RAM,iPhone 11 Dual SIM 128 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2957,193745,8,"iPhone 11 Dual SIM 256 GB Negro 4 GB RAM,iPhone 11 Dual SIM 256 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2958,176895,8,"iPhone 11 Dual SIM 128 GB Negro 4 GB RAM,iPhone 11 Dual SIM 128 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2959,319999,2,"iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM,iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2960,176895,8,"iPhone 11 Dual SIM 128 GB Negro 4 GB RAM,iPhone 11 Dual SIM 128 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2961,176895,3,"iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM,iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2962,167695,3,"iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2963,359999,1,"iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM",9,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2964,176895,3,"iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM,iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2965,359999,1,"iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM",9,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2966,193745,8,"iPhone 11 Dual SIM 256 GB Negro 4 GB RAM,iPhone 11 Dual SIM 256 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2967,193745,8,"iPhone 11 Dual SIM 256 GB Negro 4 GB RAM,iPhone 11 Dual SIM 256 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2968,359999,1,"iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM",9,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2969,193745,8,"iPhone 11 Dual SIM 256 GB Negro 4 GB RAM,iPhone 11 Dual SIM 256 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2970,359999,1,"iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM",9,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2971,176895,3,"iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM,iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2972,359999,1,"iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM",9,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2973,193745,8,"iPhone 11 Dual SIM 256 GB Negro 4 GB RAM,iPhone 11 Dual SIM 256 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2974,193745,8,"iPhone 11 Dual SIM 256 GB Negro 4 GB RAM,iPhone 11 Dual SIM 256 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2975,359999,1,"iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM",9,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2976,319999,2,"iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM,iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2977,167695,3,"iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2978,319999,2,"iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM,iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2979,193745,8,"iPhone 11 Dual SIM 256 GB Negro 4 GB RAM,iPhone 11 Dual SIM 256 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2980,167695,3,"iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2981,359999,1,"iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM",9,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2982,319999,2,"iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM,iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2983,359999,1,"iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM",9,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2984,176895,8,"iPhone 11 Dual SIM 128 GB Negro 4 GB RAM,iPhone 11 Dual SIM 128 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2985,176895,3,"iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM,iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2986,176895,3,"iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM,iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2987,176895,8,"iPhone 11 Dual SIM 128 GB Negro 4 GB RAM,iPhone 11 Dual SIM 128 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2988,319999,2,"iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM,iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2989,176895,3,"iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM,iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2990,176895,8,"iPhone 11 Dual SIM 128 GB Negro 4 GB RAM,iPhone 11 Dual SIM 128 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2991,319999,2,"iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM,iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2992,176895,3,"iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM,iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2993,319999,2,"iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM,iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2994,176895,8,"iPhone 11 Dual SIM 128 GB Negro 4 GB RAM,iPhone 11 Dual SIM 128 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2995,319999,2,"iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM,iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2996,176895,3,"iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM,iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
2997,176895,8,"iPhone 11 Dual SIM 128 GB Negro 4 GB RAM,iPhone 11 Dual SIM 128 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
2998,359999,1,"iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM",9,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
2999,193745,8,"iPhone 11 Dual SIM 256 GB Negro 4 GB RAM,iPhone 11 Dual SIM 256 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
3000,176895,8,"iPhone 11 Dual SIM 128 GB Negro 4 GB RAM,iPhone 11 Dual SIM 128 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
3001,193745,8,"iPhone 11 Dual SIM 256 GB Negro 4 GB RAM,iPhone 11 Dual SIM 256 GB Negro 4 GB RAM",9,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0
3002,167695,3,"iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3003,176895,3,"iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM,iPhone 11 Dual SIM 128 GB Amarillo 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3004,167695,3,"iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3005,359999,1,"iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM",9,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
3006,167695,3,"iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3007,167695,3,"iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3008,167695,3,"iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3009,319999,2,"iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM,iPhone 11 Dual SIM 128 GB PRODUCT(RED) 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3010,167695,3,"iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 64 GB Blanco 4 GB RAM",9,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3011,34999,1,"iPhone 6 16 GB Plata 1 GB RAM,iPhone 6 16 GB Plata 1 GB RAM",785,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3012,69989,3,"iPhone 6s Plus 16 GB Oro 2 GB RAM,iPhone 6s Plus 16 GB Oro 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3013,69989,3,"iPhone 6s Plus 16 GB Plata 2 GB RAM,iPhone 6s Plus 16 GB Plata 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3014,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3015,69989,3,"iPhone 6s Plus 16 GB Oro 2 GB RAM,iPhone 6s Plus 16 GB Oro 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3016,69989,3,"iPhone 6s Plus 16 GB Oro 2 GB RAM,iPhone 6s Plus 16 GB Oro 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3017,69989,3,"iPhone 6s Plus 16 GB Plata 2 GB RAM,iPhone 6s Plus 16 GB Plata 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3018,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3019,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3020,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3021,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3022,69989,3,"iPhone 6s Plus 16 GB Oro 2 GB RAM,iPhone 6s Plus 16 GB Oro 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3023,69989,3,"iPhone 6s Plus 16 GB Plata 2 GB RAM,iPhone 6s Plus 16 GB Plata 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3024,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3025,69989,3,"iPhone 6s Plus 16 GB Oro 2 GB RAM,iPhone 6s Plus 16 GB Oro 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3026,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3027,69989,3,"iPhone 6s Plus 16 GB Plata 2 GB RAM,iPhone 6s Plus 16 GB Plata 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3028,69989,3,"iPhone 6s Plus 16 GB Oro 2 GB RAM,iPhone 6s Plus 16 GB Oro 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3029,69989,3,"iPhone 6s Plus 16 GB Oro 2 GB RAM,iPhone 6s Plus 16 GB Oro 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3030,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3031,69989,3,"iPhone 6s Plus 16 GB Plata 2 GB RAM,iPhone 6s Plus 16 GB Plata 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3032,69989,3,"iPhone 6s Plus 16 GB Plata 2 GB RAM,iPhone 6s Plus 16 GB Plata 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3033,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3034,69989,3,"iPhone 6s Plus 16 GB Oro 2 GB RAM,iPhone 6s Plus 16 GB Oro 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3035,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3036,69989,3,"iPhone 6s Plus 16 GB Oro 2 GB RAM,iPhone 6s Plus 16 GB Oro 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3037,69989,3,"iPhone 6s Plus 16 GB Plata 2 GB RAM,iPhone 6s Plus 16 GB Plata 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3038,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3039,69989,3,"iPhone 6s Plus 16 GB Oro rosa 2 GB RAM,iPhone 6s Plus 16 GB Oro rosa 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3040,184989,1,"iPhone XS 512 GB Gris espacial 4 GB RAM,iPhone XS 512 GB Gris espacial 4 GB RAM",17,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
3041,69989,3,"iPhone 6s Plus 16 GB Oro 2 GB RAM,iPhone 6s Plus 16 GB Oro 2 GB RAM",252,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3042,269999,1,"iPhone 8 Plus 256 GB Gris espacial 3 GB RAM,iPhone 8 Plus 256 GB Gris espacial 3 GB RAM",146,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0
3043,359999,1,"iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM,iPhone 11 Dual SIM 256 GB Blanco 4 GB RAM",9,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
3044,320999,2,"iPhone 11 Pro Max Dual SIM 512 GB Plata 4 GB RAM,iPhone 11 Pro Max Dual SIM 512 GB Plata 4 GB RAM",3,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3045,34999,1,"iPhone 6 16 GB Plata 1 GB RAM,iPhone 6 16 GB Plata 1 GB RAM",785,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3046,126000,3,"iPhone 7 Plus 256 GB Negro mate 3 GB RAM,iPhone 7 Plus 256 GB Negro mate 3 GB RAM",457,3.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3047,129989,2,"iPhone 7 Plus 128 GB Negro mate 3 GB RAM,iPhone 7 Plus 128 GB Negro mate 3 GB RAM",457,3.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3048,109989,6,"iPhone 7 Plus 32 GB Negro mate 3 GB RAM,iPhone 7 Plus 32 GB Negro mate 3 GB RAM",457,3.0,1,2,0,0,0,0,1,0,0,0,0,0,0
3049,126000,3,"iPhone 7 Plus 256 GB Negro mate 3 GB RAM,iPhone 7 Plus 256 GB Negro mate 3 GB RAM",457,3.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3050,126000,3,"iPhone 7 Plus 256 GB Negro mate 3 GB RAM,iPhone 7 Plus 256 GB Negro mate 3 GB RAM",457,3.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3051,109989,1,"iPhone 7 Plus 32 GB Plata 3 GB RAM,iPhone 7 Plus 32 GB Plata 3 GB RAM",457,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0
3052,109989,1,"iPhone 7 Plus 32 GB Negro brillante 3 GB RAM,iPhone 7 Plus 32 GB Negro brillante 3 GB RAM",457,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0
3053,109989,6,"iPhone 7 Plus 32 GB Negro mate 3 GB RAM,iPhone 7 Plus 32 GB Negro mate 3 GB RAM",457,3.0,1,2,0,0,0,0,1,0,0,0,0,0,0
3054,129989,2,"iPhone 7 Plus 128 GB Negro mate 3 GB RAM,iPhone 7 Plus 128 GB Negro mate 3 GB RAM",457,3.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3055,126000,3,"iPhone 7 Plus 256 GB Negro mate 3 GB RAM,iPhone 7 Plus 256 GB Negro mate 3 GB RAM",457,3.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3056,109989,6,"iPhone 7 Plus 32 GB Negro mate 3 GB RAM,iPhone 7 Plus 32 GB Negro mate 3 GB RAM",457,3.0,1,2,0,0,0,0,1,0,0,0,0,0,0
3057,109989,1,"iPhone 7 Plus 32 GB Plata 3 GB RAM,iPhone 7 Plus 32 GB Plata 3 GB RAM",457,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0
3058,109989,1,"iPhone 7 Plus 32 GB Negro brillante 3 GB RAM,iPhone 7 Plus 32 GB Negro brillante 3 GB RAM",457,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0
3059,109989,1,"iPhone 7 Plus 32 GB Negro brillante 3 GB RAM,iPhone 7 Plus 32 GB Negro brillante 3 GB RAM",457,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0
3060,109989,6,"iPhone 7 Plus 32 GB Negro mate 3 GB RAM,iPhone 7 Plus 32 GB Negro mate 3 GB RAM",457,3.0,1,2,0,0,0,0,1,0,0,0,0,0,0
3061,109989,1,"iPhone 7 Plus 32 GB Negro brillante 3 GB RAM,iPhone 7 Plus 32 GB Negro brillante 3 GB RAM",457,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0
3062,109989,2,"iPhone 7 Plus 128 GB Negro brillante 3 GB RAM,iPhone 7 Plus 128 GB Negro brillante 3 GB RAM",457,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3063,109989,2,"iPhone 7 Plus 128 GB Negro brillante 3 GB RAM,iPhone 7 Plus 128 GB Negro brillante 3 GB RAM",457,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3064,109989,1,"iPhone 7 Plus 32 GB Plata 3 GB RAM,iPhone 7 Plus 32 GB Plata 3 GB RAM",457,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0
3065,129989,2,"iPhone 7 Plus 128 GB Negro mate 3 GB RAM,iPhone 7 Plus 128 GB Negro mate 3 GB RAM",457,3.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3066,129989,2,"iPhone 7 Plus 128 GB Negro mate 3 GB RAM,iPhone 7 Plus 128 GB Negro mate 3 GB RAM",457,3.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3067,109989,2,"iPhone 7 Plus 128 GB Negro brillante 3 GB RAM,iPhone 7 Plus 128 GB Negro brillante 3 GB RAM",457,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3068,129989,2,"iPhone 7 Plus 128 GB Negro mate 3 GB RAM,iPhone 7 Plus 128 GB Negro mate 3 GB RAM",457,3.0,2,1,0,0,0,0,1,0,0,0,0,0,0
3069,109989,2,"iPhone 7 Plus 128 GB Negro brillante 3 GB RAM,iPhone 7 Plus 128 GB Negro brillante 3 GB RAM",457,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0
3070,129989,2,"iPhone 7 Plus 128 GB Negro mate 3 GB RAM,iPhone 7 Plus 128 GB Negro mate 3 GB RAM",457,3.0,2,1,0,0,0,0,1,0,0,0,0,0,0
